RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
281,Pima County,Arizona,33,203300,200500,200800,193400,193500,187600,187000,181400,177600,174000,168900,169500,165600,163400,162000,160400,162000,160000,164700,162300,161100,154700,159700,159100,160700,155700,153600,150500,147900,148400,151000,147300,142300,135700,134800,135000,132800,131600,128600,126700,123100,122700,123300,123100,123100,123300,127300,127800,129800,130600,134400,136400,136800,140800,145700,147600,146000,149200,153100,154400,151000,152100,155100,159400,159400,160600,160200,160300,160700,161200,161700,160500,161000,160800,160500,158900,161400,161900,164800,165500,160100,153000,148600,151600,155500,155000,157600,158900,160700,160500,160700,163100,162000,163500,163600,167800,168800,170200,171400,173800,174900,177200,178600,180400,180900,181000,182600,184300,185800,185600,187800,187400,187900,184300,190000,189400,191600,188200,190500,194200,194800,199300,199400,200400,198900,199700,203200,205900,206700,202900,203900,204000,207500,208800,217600,220900,222200,215800,217800
2975,Montgomery County,Maryland,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384900,386700,389600,393900,395200,397100,396400,400000,402000,401600,401000,399800,399900,405600,405900,408000,407700,405100,402900,402900,412200,420100,428600,427500,426000,430500,433400,433900,423100,424000,424200,428700,420300,418500,419500,424900,430700,430800,435100,440900,
3148,Westchester County,New York,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569700,562900,565000,558600,569600,564100,569200,558400,559600,555400,562800,576600,572500,575000,565600,570600,556700,560300,574100,587000,582500,573200,567600,572300,569000,577600,586300,588700,582200,584400,598200,633500,643600,642700,608200,597700,589500,602100,607400,615900,607700,604400,599100,594400,584900,585900,588200,597900
2804,Milwaukee County,Wisconsin,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200,146700,150200,152200,156800,153900,153400,153000,152600,151400,151100,152800,160200,160300,159900,159200,159400,160100,154600,155200,155900,156700,156700,160000,163600,164800,163800,167100,169300,169900,167700,166400,165200,164700,
1018,Fresno County,California,37,240900,233000,217500,205800,198600,189800,183600,173200,166500,158400,148200,143700,139800,136500,132200,131000,139400,140100,144500,144600,150900,151300,149600,147900,148400,148400,149300,149000,148600,145500,144400,142800,142400,141900,140400,134900,132900,130000,130700,128100,129500,130700,131500,133100,134900,135400,133500,136000,134700,137400,134900,139000,140600,143500,146600,147500,148100,148300,151400,155500,156300,160400,160100,164600,167900,172000,173800,174300,181700,184100,185100,181300,189200,189800,192100,185000,185400,184900,191600,194500,195400,191100,198200,202800,205900,201200,202500,204800,208300,209300,207100,205500,206700,213700,215700,213800,213000,214800,217500,218400,219400,222200,223500,226000,226700,228900,230500,231600,234300,230900,233100,234900,241800,243300,245800,244700,248100,247800,252000,260500,263100,262700,256400,260200,261300,261900,254700,254700,253000,255400,256600,259600,261700,258700,258100,256700,263400,264100,
1388,Shelby County,Tennessee,38,101400,98000,90700,91100,92400,94000,90400,85700,80300,76500,77400,80600,83500,80900,78100,78300,84700,91200,98000,99800,101000,99400,96500,91700,85900,85100,86700,89200,83400,78500,77000,79300,86600,88800,92300,91200,89200,81900,74200,73500,74700,76900,83800,86100,86700,81800,84400,86000,85000,81300,78400,77000,80200,81500,84900,85900,90800,91600,96900,99400,100300,94900,90100,95300,103800,103600,103200,102500,104500,104000,101900,109300,114400,113900,112200,108800,117900,117900,119700,123300,124400,124800,118100,124700,127400,127600,122100,120700,119200,120100,119300,119200,117200,118100,119100,122200,123200,127100,127300,129200,129700,133600,131700,130600,129400,131300,130900,130400,129300,129200,129400,131400,133100,135400,138900,139800,143800,144600,149300,147900,146800,144200,145600,146400,145300,140900,139600,138700,139600,137800,138600,146900,147500,147500,139300,144900,149800,151700,
1020,Fulton County,Georgia,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223400,218600,213400,211500,215600,216900,216400,217500,222400,221900,220000,215100,221800,225400,232000,232300,233300,226100,224400,222500,225900,229200,233600,243900,241900,244000,235300,234900,227900,230900,233600,239700,240100,240200,240900,248200,252800,261900,262800,268000,264600,259100,
3102,Mecklenburg County,North Carolina,40,165500,161800,158700,156900,156400,156300,159100,161500,159600,160000,157400,162300,159200,156700,151000,151900,157000,160500,162400,162800,163400,159700,161400,163900,164900,162400,158900,161300,166400,171400,177800,173500,174600,168900,172400,166500,167000,170700,174500,176900,172300,177700,170900,170800,159400,166700,164200,169500,165800,165100,167700,175300,177700,180500,177700,177500,169900,166800,169300,175700,178000,179000,176900,178600,181700,187400,190000,190600,190400,190400,189900,188700,187000,184500,186500,188500,192500,190700,189200,186000,183900,186000,189300,194500,194300,197300,198500,198600,195500,193100,196600,197800,200700,201700,202300,197900,195900,196300,199000,199100,199200,205000,204500,207100,203100,200700,197000,192400,195100,195900,198500,200900,202900,201700,199900,200700,204300,208100,214400,225400,231600,232200,229800,229600,227200,228600,228400,234300,232500,234500,236700,241500,241500,239600,241900,243900,245000,242600,249600
157,Erie County,New York,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900,126200,127600,126200,125000,124000,128300,127700,129100,126700,128900,129400,128900,128100,127300,129800,133600,135800,133100,128700,128600,130100,131400,131400,132400,133400,133900,134100,135800,136900,138300,139000,142200,142300,141200,141600,142100,144100,144700,147900,151900,153100,152200,148800,145100,146200,146400,151200,151800,155800,156000,155300,158700,158300,159900,156300,157800,158900,159500,
1682,DuPage County,Illinois,42,273500,271900,255500,251300,250100,253700,260900,263800,263200,255000,255000,248800,245400,233600,231300,229200,230700,232100,232900,234600,230300,228400,229700,237800,244500,235700,227900,224100,229700,235100,235800,240300,239000,232900,219600,215200,215900,210400,203600,201200,212300,220800,222600,215800,203200,201300,205700,213400,218000,210900,212200,210000,217900,219400,209100,207300,203600,209800,207300,201900,193400,190900,198700,218000,231000,234400,234900,234400,237100,236700,235700,236500,236400,239100,241500,240200,243700,245700,250800,252200,252200,248400,246200,254300,254000,252700,243200,246000,243500,237000,229000,228500,227800,228200,227200,229000,226300,229100,227400,232200,231000,236400,237600,238100,238900,242100,245400,247900,249800,249700,249200,246600,244700,241700,242600,242900,245300,248500,254300,264800,267100,265900,257200,259200,261800,267400,262600,261500,262600,265200,270900,276600,283100,281300,277500,275000,273600,269000,269900
2694,Fairfield County,Connecticut,43,427900,425500,420400,394900,416500,432700,429600,416000,393800,384000,357900,344400,351400,354400,352200,351900,361700,378000,371900,375200,380500,393600,411200,405000,409600,397300,399400,393300,411300,434900,444600,429500,433500,434900,452300,428400,425100,411900,434900,443400,433800,419900,418100,401800,381800,358300,347800,347700,362400,387900,396800,399400,412600,417600,409000,393400,401100,407100,388200,365900,360300,380400,400700,416800,420800,416400,403600,396700,390100,385200,381700,371400,367700,370500,383400,391500,397500,406400,399700,397400,389500,400500,397500,395200,387500,389300,391300,388000,391000,386100,381100,392500,387100,385200,367300,375600,387100,380200,371200,360100,362300,362000,368700,372700,386600,378300,381500,371500,381400,387000,391500,389000,376200,372700,378300,385600,392000,400800,399900,402300,395900,397400,389700,389000,387400,393800,385200,385400,388700,395600,395600,377300,379700,377300,388100,386000,390600,399300,
2480,Pinellas County,Florida,44,175500,174600,170400,168100,162500,161200,163000,160100,153700,146300,146600,144800,140000,133600,132800,134900,137200,135100,132800,134200,138900,140500,138300,136200,134300,133400,130100,131200,130100,133500,130000,130900,129500,127200,119900,111000,106900,108500,109300,112700,111400,111900,112900,114800,114900,112300,114700,113900,118000,116900,122300,123700,125200,127900,130500,130000,128500,126200,131200,130300,133000,132000,130500,127700,129000,135400,139500,139800,140500,139900,138500,136400,134600,136000,140800,143400,146400,148400,150900,154900,154500,154500,149000,145800,148200,152000,156100,156100,157700,158300,158300,160000,158900,162600,164400,169600,169700,169300,169900,175500,177600,180000,178000,178800,179700,182100,186000,190000,191800,194900,194400,196100,195000,194900,197600,197700,201100,202300,206600,210900,213400,215100,212000,213300,211900,214500,215200,218900,222000,219600,222300,226800,231100,231800,228100,229200,227800,227200,
874,Bergen County,New Jersey,45,469000,471900,448200,437300,430300,426300,424200,421100,424600,416700,416200,415500,415900,407400,394600,381700,376400,371500,379700,395800,404000,408200,406400,419400,421600,412400,396200,389500,389500,399300,406100,412000,412100,407300,403400,403300,404500,408000,400400,394600,388800,390800,402200,396400,390200,377700,375500,377700,378900,384700,377900,375600,378300,383800,392200,395800,398500,399500,395800,396400,388500,388400,381400,394900,398500,407800,401200,397400,398400,401400,406500,410400,408800,403500,404100,405100,413000,407500,409400,405800,404700,398100,392500,398400,404000,414300,408900,412200,412500,419300,416200,416200,414000,420000,415800,414900,415700,419600,422000,413900,414300,418100,421400,428200,428000,432100,430900,428500,427500,425000,428300,430800,428400,431100,434600,439000,442100,438700,441500,437700,443900,452200,458200,453800,443800,436100,439200,453400,462800,462800,453700,442500,445500,449300,456400,458100,454000,458100,
324,Wake County,North Carolina,46,186800,183400,180600,180500,182600,184000,182300,184400,180000,180300,180700,184300,186100,180200,176000,170500,172200,175700,177900,179700,182300,185400,190200,186000,185700,182300,180700,184200,184200,185700,182500,184200,189900,191400,190200,188400,185900,183500,180900,182900,180000,179500,173700,177700,179800,189500,186200,186200,180400,185300,182900,182800,179400,181700,182500,182600,186900,189400,192900,189400,186100,186900,187600,188400,190000,193300,197600,201500,201300,206200,201500,199600,193700,193500,196300,197300,199600,197900,198500,201000,204000,207000,208300,211600,216400,218600,222000,225200,228900,230400,228300,228800,230400,233100,235900,234900,231500,229900,229500,234700,236600,239800,240600,239200,239100,240000,243500,244600,245400,248800,249600,250400,249300,252100,252800,255400,255800,257300,260200,267100,275000,278400,277400,273700,271400,269900,272600,270900,271500,269600,271100,274100,275000,275700,271300,270300,271800,277800,282700
2337,Hartford County,Connecticut,47,231000,231600,223000,210500,205500,207500,207500,208500,208400,207300,204600,203700,210700,208900,205200,198800,198400,197600,194200,195100,198000,204600,210000,212000,217300,214900,212000,203900,203000,204000,197900,201800,207900,220200,220100,214500,210800,212300,210900,206900,199800,199000,198000,199900,203200,203500,201900,198100,202800,201300,204400,199600,201900,198100,193300,194900,194200,204600,204900,200300,195700,194300,202000,203600,204500,203700,199400,198500,198800,200900,200000,202600,203600,201900,196700,194800,196900,197700,197300,196200,198600,198300,193200,188200,192000,196100,195300,194200,192300,194200,191200,190100,188400,186900,190400,193300,200900,201900,205300,201300,198100,195300,197800,202100,201100,200200,199400,200400,198600,196400,196100,195700,198700,199200,199700,198300,199900,202300,202400,204400,214900,222000,222700,214200,211300,212600,206100,204000,198900,207300,205100,207500,206700,213300,217700,216100,215200,210900,
489,Duval County,Florida,48,183600,177900,157300,147800,143000,142900,138700,134400,133400,131700,132800,139300,141200,135800,118400,111500,112200,115400,115000,110900,113800,114900,116600,118700,120200,118400,108400,103700,102500,99700,93700,88800,94300,98700,100400,99600,97600,97600,90400,91600,91300,94300,89400,88100,88900,96900,92800,92200,84700,86800,82200,80400,79500,80500,81700,79400,80500,83200,91500,93700,93000,89900,87600,83100,78900,83000,88200,93500,92500,92800,91200,88000,86200,84200,79900,78600,82400,85500,87000,88900,90300,91500,84600,83100,80500,83800,89400,95800,101500,101500,103800,102200,99200,97100,97400,112900,113000,118800,113000,117700,116200,115100,114200,115000,115700,116900,119800,137600,145900,148100,133800,128400,124500,126300,123200,123300,124600,130000,137100,145400,155100,155200,148500,143400,145200,145400,147500,144300,145600,142100,144100,156800,162600,168300,163600,168500,174400,175400,171800
3246,Prince Georges County,Maryland,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227800,226000,226900,225800,227900,230700,234600,235300,234800,234100,237900,241500,244900,248000,249600,251900,253500,255200,260000,261500,263600,259800,256800,254600,254900,255900,256600,257100,259500,260200,262100,267900,273600,274100,268300,264300,264700,264600,263700,264100,268700,270200,275300,281400,287500,288300,286400,287700,289600,
2815,New Haven County,Connecticut,50,237000,234600,231000,222700,218500,215100,216000,214700,208300,208900,210000,208300,205200,200800,204000,197700,195800,193300,195500,197500,200300,200600,201300,206000,211200,214600,207400,200800,190900,191100,191400,201400,200100,204500,202900,208500,197300,194700,190700,195200,193800,191100,195800,190900,191000,184400,182400,175000,176500,181200,184200,183700,182400,184700,185000,184600,190200,191100,189800,185600,182700,182600,182000,183400,185800,191500,197400,198500,194000,190000,185700,186900,185500,186100,183200,182600,185300,184700,184900,183300,184000,184800,184200,179600,179200,180100,182100,180400,180100,187800,189300,187000,177100,174400,181400,185900,191400,182400,185800,186000,192000,190400,189700,190500,191500,193100,194800,194100,192400,184200,184000,187400,195200,198700,195600,196800,194700,196500,198000,200100,204300,206600,207200,206800,205400,206800,206000,206100,201400,201500,197600,200000,204000,210500,214200,211700,209500,210000,
